JohnBoozman,lisamurkowski
lisamurkowski,JohnBoozman
JohnBoozman,PattyMurray
JohnBoozman,RandPaul
JohnBoozman,senrobportman
senrobportman,JohnBoozman
JohnBoozman,SenatorRisch
JohnBoozman,SenatorRomney
JohnBoozman,SenatorRounds
SenatorRounds,JohnBoozman
JohnBoozman,marcorubio
marcorubio,JohnBoozman
SenSasse,JohnBoozman
JohnBoozman,SenatorTimScott
SenatorTimScott,JohnBoozman
JohnBoozman,SenShelby
SenShelby,JohnBoozman
JohnBoozman,SenatorSinema
JohnBoozman,SenDanSullivan
SenDanSullivan,JohnBoozman
JohnBoozman,SenatorTester
SenatorTester,JohnBoozman
JohnBoozman,SenJohnThune
SenJohnThune,JohnBoozman
JohnBoozman,SenThomTillis
SenThomTillis,JohnBoozman
JohnBoozman,SenToomey
SenToomey,JohnBoozman
JohnBoozman,SenWarren
JohnBoozman,SenatorWicker
SenatorWicker,JohnBoozman
JohnBoozman,RonWyden
SenToddYoung,JohnBoozman
JohnBoozman,SenCortezMasto
JohnBoozman,SenDuckworth
Braun4Indiana,BillCassidy
Braun4Indiana,JohnCornyn
Braun4Indiana,McConnellPress
SenToddYoung,Braun4Indiana
SenatorBurr,SenSherrodBrown
SenSherrodBrown,SenatorCantwell
SenatorCantwell,SenSherrodBrown
SenSherrodBrown,SenCapito
SenCapito,SenSherrodBrown
SenSherrodBrown,SenatorCardin
SenatorCardin,SenSherrodBrown
SenSherrodBrown,SenatorCarper
SenatorCarper,SenSherrodBrown
SenSherrodBrown,SenBobCasey
SenBobCasey,SenSherrodBrown
SenSherrodBrown,SenatorCollins
SenatorCollins,SenSherrodBrown
SenSherrodBrown,SenCoonsOffice
SenCoonsOffice,SenSherrodBrown
SenSherrodBrown,JohnCornyn
JohnCornyn,SenSherrodBrown
SenTomCotton,SenSherrodBrown
SenKevinCramer,SenSherrodBrown
SenSherrodBrown,MikeCrapo
MikeCrapo,SenSherrodBrown
SenTedCruz,SenSherrodBrown
SteveDaines,SenSherrodBrown
SenSherrodBrown,SenatorDurbin
SenatorDurbin,SenSherrodBrown
SenSherrodBrown,SenJoniErnst
SenJoniErnst,SenSherrodBrown
SenSherrodBrown,SenFeinstein
SenFeinstein,SenSherrodBrown
SenSherrodBrown,SenatorFischer
SenatorFischer,SenSherrodBrown
SenSherrodBrown,SenGillibrand
ChuckGrassley,SenSherrodBrown
SenSherrodBrown,MartinHeinrich
MartinHeinrich,SenSherrodBrown
SenSherrodBrown,SenatorHick
SenatorHick,SenSherrodBrown
SenSherrodBrown,maziehirono
maziehirono,SenSherrodBrown
SenSherrodBrown,SenJohnHoeven
SenJohnHoeven,SenSherrodBrown
InhofePress,SenSherrodBrown
SenSherrodBrown,SenRonJohnson
SenRonJohnson,SenSherrodBrown
SenSherrodBrown,timkaine
SenMarkKelly,SenSherrodBrown
SenSherrodBrown,SenAngusKing
SenAngusKing,SenSherrodBrown
SenSherrodBrown,amyklobuchar
SenSherrodBrown,SenatorLankford
SenatorLankford,SenSherrodBrown
SenSherrodBrown,SenatorLeahy
SenatorLeahy,SenSherrodBrown
SenSherrodBrown,SenMikeLee
SenMikeLee,SenSherrodBrown
SenSherrodBrown,SenatorLujan
SenSherrodBrown,Sen_JoeManchin
Sen_JoeManchin,SenSherrodBrown
SenSherrodBrown,SenMarkey
SenMarkey,SenSherrodBrown
SenSherrodBrown,RogerMarshallMD
McConnellPress,SenSherrodBrown
SenSherrodBrown,SenatorMenendez
SenatorMenendez,SenSherrodBrown
SenSherrodBrown,SenJeffMerkley
SenJeffMerkley,SenSherrodBrown
JerryMoran,SenSherrodBrown
SenSherrodBrown,lisamurkowski
lisamurkowski,SenSherrodBrown
SenSherrodBrown,PattyMurray
PattyMurray,SenSherrodBrown
RandPaul,SenSherrodBrown
SenSherrodBrown,SenGaryPeters
SenGaryPeters,SenSherrodBrown
SenSherrodBrown,senrobportman
senrobportman,SenSherrodBrown
SenSherrodBrown,SenJackReed
SenJackReed,SenSherrodBrown
SenatorRisch,SenSherrodBrown
SenSherrodBrown,SenatorRomney
SenatorRomney,SenSherrodBrown
SenSherrodBrown,SenJackyRosen
SenJackyRosen,SenSherrodBrown
SenSherrodBrown,SenatorRounds
SenatorRounds,SenSherrodBrown
SenSherrodBrown,SenSanders
SenSanders,SenSherrodBrown
SenSasse,SenSherrodBrown
SenSherrodBrown,SenBrianSchatz
SenBrianSchatz,SenSherrodBrown
SenSherrodBrown,SenSchumer
SenSchumer,SenSherrodBrown
SenSherrodBrown,SenatorTimScott
SenatorTimScott,SenSherrodBrown
SenSherrodBrown,SenatorShaheen
SenatorShaheen,SenSherrodBrown
SenSherrodBrown,SenShelby
SenShelby,SenSherrodBrown
SenSherrodBrown,SenatorSinema
SenatorSinema,SenSherrodBrown
SenSherrodBrown,SenTinaSmith
SenTinaSmith,SenSherrodBrown
SenSherrodBrown,SenStabenow
SenStabenow,SenSherrodBrown
SenDanSullivan,SenSherrodBrown
SenSherrodBrown,SenatorTester
SenatorTester,SenSherrodBrown
SenJohnThune,SenSherrodBrown
SenSherrodBrown,SenThomTillis
SenThomTillis,SenSherrodBrown
SenSherrodBrown,SenToomey
SenToomey,SenSherrodBrown
SenSherrodBrown,ChrisVanHollen
ChrisVanHollen,SenSherrodBrown
SenSherrodBrown,MarkWarner
MarkWarner,SenSherrodBrown
SenSherrodBrown,SenWarren
SenWarren,SenSherrodBrown
SenSherrodBrown,SenWhitehouse
SenWhitehouse,SenSherrodBrown
SenatorWicker,SenSherrodBrown
SenSherrodBrown,RonWyden
RonWyden,SenSherrodBrown
SenToddYoung,SenSherrodBrown
SenSherrodBrown,SenCortezMasto
SenCortezMasto,SenSherrodBrown
SenSherrodBrown,SenDuckworth
SenDuckworth,SenSherrodBrown
SenatorBurr,SenatorCantwell
SenatorCantwell,SenatorBurr
SenatorBurr,SenCapito
SenCapito,SenatorBurr
SenatorBurr,SenatorCardin
SenatorCardin,SenatorBurr
SenatorBurr,SenatorCarper
SenatorCarper,SenatorBurr
SenatorBurr,SenBobCasey
SenBobCasey,SenatorBurr
SenatorBurr,BillCassidy
BillCassidy,SenatorBurr
SenatorBurr,SenatorCollins
SenatorCollins,SenatorBurr
SenatorBurr,SenCoonsOffice
SenatorBurr,JohnCornyn
JohnCornyn,SenatorBurr
SenatorBurr,SenTomCotton
SenTomCotton,SenatorBurr
SenatorBurr,MikeCrapo
MikeCrapo,SenatorBurr
SenatorBurr,SenTedCruz
SenTedCruz,SenatorBurr
SenatorBurr,SteveDaines
SteveDaines,SenatorBurr
SenatorBurr,SenatorDurbin
SenatorDurbin,SenatorBurr
SenatorBurr,SenJoniErnst
SenJoniErnst,SenatorBurr
SenatorBurr,SenFeinstein
SenFeinstein,SenatorBurr
SenatorBurr,SenatorFischer
SenatorFischer,SenatorBurr
SenGillibrand,SenatorBurr
SenatorBurr,ChuckGrassley
ChuckGrassley,SenatorBurr
SenatorBurr,MartinHeinrich
MartinHeinrich,SenatorBurr
SenatorBurr,SenatorHick
maziehirono,SenatorBurr
SenatorBurr,SenJohnHoeven
SenJohnHoeven,SenatorBurr
SenatorBurr,SenHydeSmith
SenatorBurr,InhofePress
SenatorBurr,SenRonJohnson
SenRonJohnson,SenatorBurr
timkaine,SenatorBurr
SenatorBurr,JohnKennedyLA
SenatorBurr,SenAngusKing
SenatorBurr,amyklobuchar
amyklobuchar,SenatorBurr
SenatorBurr,SenatorLankford
SenatorLankford,SenatorBurr
SenatorLeahy,SenatorBurr
SenatorBurr,SenMikeLee
SenMikeLee,SenatorBurr
SenatorBurr,Sen_JoeManchin
Sen_JoeManchin,SenatorBurr
SenatorBurr,SenMarkey
SenatorBurr,RogerMarshallMD
SenatorBurr,McConnellPress
McConnellPress,SenatorBurr
SenatorBurr,SenatorMenendez
SenatorMenendez,SenatorBurr
SenatorBurr,SenJeffMerkley
SenJeffMerkley,SenatorBurr
SenatorBurr,JerryMoran
JerryMoran,SenatorBurr
SenatorBurr,lisamurkowski
lisamurkowski,SenatorBurr
ChrisMurphyCT,SenatorBurr
SenatorBurr,PattyMurray
PattyMurray,SenatorBurr
SenatorBurr,RandPaul
RandPaul,SenatorBurr
SenatorBurr,SenGaryPeters
SenGaryPeters,SenatorBurr
SenatorBurr,senrobportman
senrobportman,SenatorBurr
SenatorBurr,SenJackReed
SenJackReed,SenatorBurr
SenatorBurr,SenatorRisch
SenatorRisch,SenatorBurr
SenatorBurr,SenatorRomney
SenatorBurr,SenatorRounds
SenatorRounds,SenatorBurr
SenatorBurr,marcorubio
marcorubio,SenatorBurr
SenatorBurr,SenSanders
SenSasse,SenatorBurr
SenBrianSchatz,SenatorBurr
SenatorBurr,SenatorTimScott
SenatorTimScott,SenatorBurr
SenatorBurr,SenatorShaheen
SenatorBurr,SenShelby
SenShelby,SenatorBurr
SenatorBurr,SenatorSinema
SenStabenow,SenatorBurr
SenatorBurr,SenDanSullivan
SenDanSullivan,SenatorBurr
SenatorBurr,SenatorTester
SenatorTester,SenatorBurr
SenatorBurr,SenJohnThune
SenJohnThune,SenatorBurr
SenatorBurr,SenThomTillis
SenThomTillis,SenatorBurr
SenatorBurr,SenToomey
SenToomey,SenatorBurr
SenatorBurr,MarkWarner
MarkWarner,SenatorBurr
SenatorBurr,SenWarren
SenWhitehouse,SenatorBurr
SenatorBurr,SenatorWicker
SenatorWicker,SenatorBurr
SenatorBurr,RonWyden
SenatorBurr,SenCortezMasto
SenatorBurr,SenDuckworth
SenCapito,SenatorCantwell
SenatorCantwell,SenatorCardin
SenatorCardin,SenatorCantwell
SenatorCantwell,SenatorCarper
SenatorCarper,SenatorCantwell
SenatorCantwell,SenBobCasey
SenBobCasey,SenatorCantwell
SenatorCantwell,SenatorCollins
SenatorCollins,SenatorCantwell
SenatorCantwell,SenCoonsOffice
SenCoonsOffice,SenatorCantwell
SenatorCantwell,JohnCornyn
JohnCornyn,SenatorCantwell
SenTomCotton,SenatorCantwell
SenKevinCramer,SenatorCantwell
SenatorCantwell,MikeCrapo
MikeCrapo,SenatorCantwell
SenTedCruz,SenatorCantwell
SteveDaines,SenatorCantwell
SenatorCantwell,SenatorDurbin
SenatorDurbin,SenatorCantwell
SenJoniErnst,SenatorCantwell
SenatorCantwell,SenFeinstein
SenFeinstein,SenatorCantwell
SenatorCantwell,SenatorFischer
SenatorFischer,SenatorCantwell
SenatorCantwell,SenGillibrand
SenGillibrand,SenatorCantwell
ChuckGrassley,SenatorCantwell
SenatorCantwell,MartinHeinrich
MartinHeinrich,SenatorCantwell
SenatorCantwell,SenatorHick
SenatorHick,SenatorCantwell
SenatorCantwell,maziehirono
maziehirono,SenatorCantwell
SenJohnHoeven,SenatorCantwell
SenHydeSmith,SenatorCantwell
InhofePress,SenatorCantwell
SenatorCantwell,SenRonJohnson
SenRonJohnson,SenatorCantwell
timkaine,SenatorCantwell
SenMarkKelly,SenatorCantwell
SenatorCantwell,JohnKennedyLA
SenatorCantwell,SenAngusKing
SenAngusKing,SenatorCantwell
SenatorCantwell,amyklobuchar
amyklobuchar,SenatorCantwell
SenatorCantwell,SenatorLankford
SenatorLankford,SenatorCantwell
SenatorCantwell,SenatorLeahy
SenatorLeahy,SenatorCantwell
SenatorCantwell,SenMikeLee
SenMikeLee,SenatorCantwell
SenatorCantwell,SenatorLujan
SenatorCantwell,Sen_JoeManchin
Sen_JoeManchin,SenatorCantwell
SenatorCantwell,SenMarkey
SenMarkey,SenatorCantwell
SenatorCantwell,RogerMarshallMD
McConnellPress,SenatorCantwell
SenatorCantwell,SenatorMenendez
SenatorMenendez,SenatorCantwell
SenatorCantwell,SenJeffMerkley
SenJeffMerkley,SenatorCantwell
JerryMoran,SenatorCantwell
SenatorCantwell,lisamurkowski
lisamurkowski,SenatorCantwell
ChrisMurphyCT,SenatorCantwell
SenatorCantwell,PattyMurray
PattyMurray,SenatorCantwell
RandPaul,SenatorCantwell
SenatorCantwell,SenGaryPeters
SenGaryPeters,SenatorCantwell
SenatorCantwell,senrobportman
senrobportman,SenatorCantwell
SenJackReed,SenatorCantwell
SenatorRisch,SenatorCantwell
SenatorCantwell,SenatorRomney
SenatorRomney,SenatorCantwell
SenatorCantwell,SenJackyRosen
SenJackyRosen,SenatorCantwell
SenatorCantwell,SenatorRounds
SenatorRounds,SenatorCantwell
marcorubio,SenatorCantwell
SenSanders,SenatorCantwell
SenSasse,SenatorCantwell
SenBrianSchatz,SenatorCantwell
SenatorCantwell,SenSchumer
SenSchumer,SenatorCantwell
SenatorCantwell,SenatorTimScott
SenatorTimScott,SenatorCantwell
SenatorCantwell,SenatorShaheen
SenatorShaheen,SenatorCantwell
SenShelby,SenatorCantwell
SenatorCantwell,SenatorSinema
SenatorSinema,SenatorCantwell
SenatorCantwell,SenTinaSmith
SenTinaSmith,SenatorCantwell
SenatorCantwell,SenStabenow
SenStabenow,SenatorCantwell
SenDanSullivan,SenatorCantwell
SenatorCantwell,SenatorTester
SenatorTester,SenatorCantwell
SenJohnThune,SenatorCantwell
SenatorCantwell,SenThomTillis
SenThomTillis,SenatorCantwell
SenatorCantwell,SenToomey
SenToomey,SenatorCantwell
SenatorCantwell,ChrisVanHollen
ChrisVanHollen,SenatorCantwell
SenatorCantwell,MarkWarner
MarkWarner,SenatorCantwell
SenatorCantwell,ReverendWarnock
SenatorCantwell,SenWarren
SenWarren,SenatorCantwell
SenatorCantwell,SenWhitehouse
SenWhitehouse,SenatorCantwell
SenatorWicker,SenatorCantwell
SenatorCantwell,RonWyden
RonWyden,SenatorCantwell
SenToddYoung,SenatorCantwell
SenatorCantwell,SenCortezMasto
SenCortezMasto,SenatorCantwell
SenatorCantwell,SenDuckworth
SenDuckworth,SenatorCantwell
SenCapito,SenatorCardin
SenCapito,SenatorCarper
SenatorCarper,SenCapito
SenCapito,SenBobCasey
SenBobCasey,SenCapito
SenCapito,BillCassidy
BillCassidy,SenCapito
SenCapito,SenatorCollins
SenatorCollins,SenCapito
SenCapito,JohnCornyn
JohnCornyn,SenCapito
SenCapito,SenTomCotton
SenTomCotton,SenCapito
SenCapito,SenKevinCramer
SenKevinCramer,SenCapito
SenCapito,MikeCrapo
MikeCrapo,SenCapito
SenTedCruz,SenCapito
SenCapito,SteveDaines
SteveDaines,SenCapito
SenatorDurbin,SenCapito
SenCapito,SenJoniErnst
SenJoniErnst,SenCapito
SenFeinstein,SenCapito
SenCapito,SenatorFischer
SenatorFischer,SenCapito
ChuckGrassley,SenCapito
MartinHeinrich,SenCapito
SenCapito,SenatorHick
SenCapito,SenJohnHoeven
SenJohnHoeven,SenCapito
SenCapito,SenHydeSmith
SenHydeSmith,SenCapito
InhofePress,SenCapito
SenCapito,SenRonJohnson
SenRonJohnson,SenCapito
SenCapito,timkaine
timkaine,SenCapito
SenCapito,JohnKennedyLA
SenCapito,SenAngusKing
SenAngusKing,SenCapito
SenCapito,amyklobuchar
SenCapito,SenatorLankford
SenatorLankford,SenCapito
SenatorLeahy,SenCapito
SenMikeLee,SenCapito
SenCapito,SenLummis
SenLummis,SenCapito
SenCapito,Sen_JoeManchin
Sen_JoeManchin,SenCapito
SenCapito,SenMarkey
SenCapito,RogerMarshallMD
SenCapito,McConnellPress
SenCapito,SenJeffMerkley
SenCapito,JerryMoran
JerryMoran,SenCapito
SenCapito,lisamurkowski
lisamurkowski,SenCapito
RandPaul,SenCapito
SenCapito,SenGaryPeters
SenGaryPeters,SenCapito
SenCapito,senrobportman
senrobportman,SenCapito
SenJackReed,SenCapito
SenCapito,SenatorRisch
SenatorRisch,SenCapito
SenCapito,SenatorRomney
SenatorRomney,SenCapito
SenCapito,SenJackyRosen
SenCapito,SenatorRounds
SenatorRounds,SenCapito
SenCapito,marcorubio
marcorubio,SenCapito
SenSasse,SenCapito
SenSchumer,SenCapito
SenCapito,SenatorTimScott
SenatorTimScott,SenCapito
SenatorShaheen,SenCapito
SenCapito,SenShelby
SenShelby,SenCapito
SenCapito,SenatorSinema
SenatorSinema,SenCapito
SenCapito,SenDanSullivan
SenDanSullivan,SenCapito
SenCapito,SenatorTester
SenatorTester,SenCapito
SenCapito,SenJohnThune
SenJohnThune,SenCapito
SenCapito,SenThomTillis
SenThomTillis,SenCapito
SenCapito,SenToomey
SenToomey,SenCapito
SenCapito,MarkWarner
MarkWarner,SenCapito
SenCapito,SenatorWicker
SenatorWicker,SenCapito
SenCapito,RonWyden
RonWyden,SenCapito
SenToddYoung,SenCapito
SenCapito,SenCortezMasto
SenCapito,SenDuckworth
SenatorCardin,SenatorCarper
SenatorCarper,SenatorCardin
SenatorCardin,SenBobCasey
SenBobCasey,SenatorCardin
SenatorCardin,SenatorCollins
SenatorCollins,SenatorCardin
SenatorCardin,SenCoonsOffice
SenCoonsOffice,SenatorCardin
SenatorCardin,JohnCornyn
JohnCornyn,SenatorCardin
SenTomCotton,SenatorCardin
SenatorCardin,MikeCrapo
MikeCrapo,SenatorCardin
SenTedCruz,SenatorCardin
SenatorCardin,SenatorDurbin
SenatorDurbin,SenatorCardin
SenatorCardin,SenFeinstein
SenFeinstein,SenatorCardin
SenatorCardin,SenatorFischer
SenatorFischer,SenatorCardin
SenatorCardin,SenGillibrand
SenGillibrand,SenatorCardin
ChuckGrassley,SenatorCardin
SenatorCardin,MartinHeinrich
MartinHeinrich,SenatorCardin
SenatorCardin,SenatorHick
SenatorHick,SenatorCardin
SenatorCardin,maziehirono
maziehirono,SenatorCardin
SenJohnHoeven,SenatorCardin
InhofePress,SenatorCardin
SenatorCardin,SenRonJohnson
SenRonJohnson,SenatorCardin
SenatorCardin,timkaine
timkaine,SenatorCardin
SenatorCardin,JohnKennedyLA
JohnKennedyLA,SenatorCardin
SenatorCardin,SenAngusKing
SenAngusKing,SenatorCardin
SenatorCardin,amyklobuchar
amyklobuchar,SenatorCardin
SenatorCardin,SenatorLankford
SenatorLankford,SenatorCardin
SenatorCardin,SenatorLeahy
SenatorLeahy,SenatorCardin
SenatorCardin,SenMikeLee
SenMikeLee,SenatorCardin
SenatorCardin,SenatorLujan
SenatorLujan,SenatorCardin
SenatorCardin,Sen_JoeManchin
Sen_JoeManchin,SenatorCardin
SenatorCardin,SenMarkey
SenMarkey,SenatorCardin
SenatorCardin,RogerMarshallMD
McConnellPress,SenatorCardin
SenatorCardin,SenatorMenendez
SenatorMenendez,SenatorCardin
SenatorCardin,SenJeffMerkley
SenJeffMerkley,SenatorCardin
SenatorCardin,lisamurkowski
lisamurkowski,SenatorCardin
ChrisMurphyCT,SenatorCardin
SenatorCardin,PattyMurray
PattyMurray,SenatorCardin
ossoff,SenatorCardin
RandPaul,SenatorCardin
SenatorCardin,SenGaryPeters
SenGaryPeters,SenatorCardin
SenatorCardin,senrobportman
senrobportman,SenatorCardin
SenatorCardin,SenJackReed
SenJackReed,SenatorCardin
SenatorCardin,SenatorRisch
SenatorRisch,SenatorCardin
SenatorCardin,SenatorRomney
SenatorRomney,SenatorCardin
SenatorCardin,SenJackyRosen
SenJackyRosen,SenatorCardin
SenatorCardin,SenatorRounds
SenatorRounds,SenatorCardin
SenatorCardin,SenSanders
SenSanders,SenatorCardin
SenSasse,SenatorCardin
SenBrianSchatz,SenatorCardin
SenatorCardin,SenSchumer
SenSchumer,SenatorCardin
SenatorCardin,SenatorTimScott
SenatorTimScott,SenatorCardin
SenatorCardin,SenatorShaheen
SenatorShaheen,SenatorCardin
SenShelby,SenatorCardin
SenatorCardin,SenatorSinema
SenatorSinema,SenatorCardin
SenatorCardin,SenTinaSmith
SenTinaSmith,SenatorCardin
SenatorCardin,SenStabenow
SenStabenow,SenatorCardin
SenDanSullivan,SenatorCardin
SenatorCardin,SenatorTester
SenatorTester,SenatorCardin
SenJohnThune,SenatorCardin
SenatorCardin,SenThomTillis
SenThomTillis,SenatorCardin
SenatorCardin,SenToomey
SenToomey,SenatorCardin
SenatorCardin,ChrisVanHollen
ChrisVanHollen,SenatorCardin
SenatorCardin,MarkWarner
MarkWarner,SenatorCardin
SenatorCardin,SenWarren
SenWarren,SenatorCardin
SenatorCardin,SenWhitehouse
SenWhitehouse,SenatorCardin
SenatorCardin,SenatorWicker
SenatorWicker,SenatorCardin
SenatorCardin,RonWyden
RonWyden,SenatorCardin
SenToddYoung,SenatorCardin
SenatorCardin,SenCortezMasto
SenCortezMasto,SenatorCardin
SenatorCardin,SenDuckworth
SenDuckworth,SenatorCardin
SenatorCarper,SenBobCasey
SenBobCasey,SenatorCarper
BillCassidy,SenatorCarper
SenatorCarper,SenatorCollins
SenatorCollins,SenatorCarper
SenatorCarper,SenCoonsOffice
SenCoonsOffice,SenatorCarper
SenatorCarper,JohnCornyn
JohnCornyn,SenatorCarper
SenKevinCramer,SenatorCarper
SenatorCarper,MikeCrapo
MikeCrapo,SenatorCarper
SenatorCarper,SenatorDurbin
SenatorDurbin,SenatorCarper
SenJoniErnst,SenatorCarper
SenatorCarper,SenFeinstein
SenFeinstein,SenatorCarper
SenatorCarper,SenatorFischer
SenatorFischer,SenatorCarper
SenatorCarper,SenGillibrand
SenGillibrand,SenatorCarper
ChuckGrassley,SenatorCarper
SenatorCarper,MartinHeinrich
MartinHeinrich,SenatorCarper
SenatorCarper,SenatorHick
SenatorHick,SenatorCarper
SenatorCarper,maziehirono
maziehirono,SenatorCarper
SenJohnHoeven,SenatorCarper
SenatorCarper,SenRonJohnson
SenRonJohnson,SenatorCarper
timkaine,SenatorCarper
SenatorCarper,JohnKennedyLA
SenatorCarper,SenAngusKing
SenAngusKing,SenatorCarper
SenatorCarper,amyklobuchar
amyklobuchar,SenatorCarper
SenatorCarper,SenatorLankford
SenatorLankford,SenatorCarper
SenatorCarper,SenatorLeahy
SenatorLeahy,SenatorCarper
SenatorCarper,SenMikeLee
SenMikeLee,SenatorCarper
SenatorCarper,SenatorLujan
SenatorCarper,Sen_JoeManchin
Sen_JoeManchin,SenatorCarper
SenatorCarper,SenMarkey
SenMarkey,SenatorCarper
SenatorCarper,RogerMarshallMD
SenatorCarper,SenatorMenendez
SenatorMenendez,SenatorCarper
SenatorCarper,SenJeffMerkley
SenJeffMerkley,SenatorCarper
SenatorCarper,JerryMoran
JerryMoran,SenatorCarper
SenatorCarper,lisamurkowski
lisamurkowski,SenatorCarper
ChrisMurphyCT,SenatorCarper
SenatorCarper,PattyMurray
PattyMurray,SenatorCarper
ossoff,SenatorCarper
SenatorCarper,SenGaryPeters
SenGaryPeters,SenatorCarper
SenatorCarper,senrobportman
senrobportman,SenatorCarper
SenJackReed,SenatorCarper
SenatorCarper,SenatorRomney
SenatorRomney,SenatorCarper
SenatorCarper,SenJackyRosen
SenJackyRosen,SenatorCarper
SenatorCarper,SenatorRounds
SenatorRounds,SenatorCarper
SenSanders,SenatorCarper
SenBrianSchatz,SenatorCarper
SenatorCarper,SenSchumer
SenSchumer,SenatorCarper
SenatorCarper,SenatorTimScott
SenatorTimScott,SenatorCarper
SenatorCarper,SenatorShaheen
SenatorShaheen,SenatorCarper
SenShelby,SenatorCarper
SenatorCarper,SenatorSinema
SenatorSinema,SenatorCarper
SenatorCarper,SenTinaSmith
SenTinaSmith,SenatorCarper
SenatorCarper,SenStabenow
SenStabenow,SenatorCarper
SenatorCarper,SenDanSullivan
SenDanSullivan,SenatorCarper
SenatorCarper,SenatorTester
SenatorTester,SenatorCarper
SenJohnThune,SenatorCarper
SenatorCarper,SenThomTillis
SenThomTillis,SenatorCarper
SenatorCarper,SenToomey
SenToomey,SenatorCarper
SenatorCarper,ChrisVanHollen
ChrisVanHollen,SenatorCarper
SenatorCarper,MarkWarner
MarkWarner,SenatorCarper
ReverendWarnock,SenatorCarper
SenatorCarper,SenWarren
SenWarren,SenatorCarper
SenatorCarper,SenWhitehouse
SenWhitehouse,SenatorCarper
SenatorWicker,SenatorCarper
SenatorCarper,RonWyden
RonWyden,SenatorCarper
SenatorCarper,SenCortezMasto
SenCortezMasto,SenatorCarper
SenatorCarper,SenDuckworth
SenDuckworth,SenatorCarper
BillCassidy,SenBobCasey
SenBobCasey,SenatorCollins
SenatorCollins,SenBobCasey
SenBobCasey,SenCoonsOffice
SenCoonsOffice,SenBobCasey
SenBobCasey,JohnCornyn
JohnCornyn,SenBobCasey
SenTomCotton,SenBobCasey
SenBobCasey,MikeCrapo
MikeCrapo,SenBobCasey
SenTedCruz,SenBobCasey
SteveDaines,SenBobCasey
SenBobCasey,SenatorDurbin
SenatorDurbin,SenBobCasey
SenJoniErnst,SenBobCasey
SenBobCasey,SenFeinstein
SenFeinstein,SenBobCasey
SenBobCasey,SenatorFischer
SenatorFischer,SenBobCasey
SenBobCasey,SenGillibrand
SenGillibrand,SenBobCasey
ChuckGrassley,SenBobCasey
SenBobCasey,MartinHeinrich
MartinHeinrich,SenBobCasey
SenBobCasey,SenatorHick
SenatorHick,SenBobCasey
SenBobCasey,maziehirono
maziehirono,SenBobCasey
SenBobCasey,SenJohnHoeven
SenJohnHoeven,SenBobCasey
InhofePress,SenBobCasey
SenBobCasey,SenRonJohnson
SenRonJohnson,SenBobCasey
SenBobCasey,timkaine
timkaine,SenBobCasey
SenMarkKelly,SenBobCasey
SenBobCasey,SenAngusKing
SenAngusKing,SenBobCasey
SenBobCasey,amyklobuchar
amyklobuchar,SenBobCasey
SenBobCasey,SenatorLankford
SenatorLankford,SenBobCasey
SenBobCasey,SenatorLeahy
SenatorLeahy,SenBobCasey
SenBobCasey,SenMikeLee
SenMikeLee,SenBobCasey
SenBobCasey,SenatorLujan
SenatorLujan,SenBobCasey
SenBobCasey,Sen_JoeManchin
Sen_JoeManchin,SenBobCasey
SenBobCasey,SenMarkey
SenMarkey,SenBobCasey
SenBobCasey,RogerMarshallMD
McConnellPress,SenBobCasey
SenBobCasey,SenatorMenendez
SenatorMenendez,SenBobCasey
SenBobCasey,SenJeffMerkley
SenJeffMerkley,SenBobCasey
SenBobCasey,JerryMoran
JerryMoran,SenBobCasey
SenBobCasey,lisamurkowski
lisamurkowski,SenBobCasey
ChrisMurphyCT,SenBobCasey
SenBobCasey,PattyMurray
PattyMurray,SenBobCasey
ossoff,SenBobCasey
RandPaul,SenBobCasey
SenBobCasey,SenGaryPeters
SenGaryPeters,SenBobCasey
senrobportman,SenBobCasey
SenJackReed,SenBobCasey
SenatorRisch,SenBobCasey
SenBobCasey,SenatorRomney
SenBobCasey,SenJackyRosen
SenJackyRosen,SenBobCasey
SenBobCasey,SenatorRounds
SenatorRounds,SenBobCasey
SenBobCasey,SenSanders
SenSanders,SenBobCasey
SenSasse,SenBobCasey
SenBobCasey,SenBrianSchatz
SenBrianSchatz,SenBobCasey
SenBobCasey,SenSchumer
SenSchumer,SenBobCasey
SenBobCasey,SenatorTimScott
SenatorTimScott,SenBobCasey
SenBobCasey,SenatorShaheen
SenatorShaheen,SenBobCasey
SenShelby,SenBobCasey
SenBobCasey,SenatorSinema
SenatorSinema,SenBobCasey
SenBobCasey,SenTinaSmith
SenTinaSmith,SenBobCasey
SenBobCasey,SenStabenow
SenStabenow,SenBobCasey
SenBobCasey,SenDanSullivan
SenDanSullivan,SenBobCasey
SenBobCasey,SenatorTester
SenatorTester,SenBobCasey
SenJohnThune,SenBobCasey
SenBobCasey,SenThomTillis
SenThomTillis,SenBobCasey
SenBobCasey,SenToomey
SenToomey,SenBobCasey
SenBobCasey,ChrisVanHollen
ChrisVanHollen,SenBobCasey
SenBobCasey,MarkWarner
MarkWarner,SenBobCasey
SenBobCasey,SenWarren
SenWarren,SenBobCasey
SenBobCasey,SenWhitehouse
SenWhitehouse,SenBobCasey
SenatorWicker,SenBobCasey
SenBobCasey,RonWyden
RonWyden,SenBobCasey
SenBobCasey,SenCortezMasto
SenCortezMasto,SenBobCasey
SenBobCasey,SenDuckworth
SenDuckworth,SenBobCasey
BillCassidy,JohnCornyn
BillCassidy,SenTomCotton
