RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31
61797,234,10457,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,191091.0,196619.0,201006.0,207097.0,207076.0,207502.0,208960.0,212280.0,215131.0,216801.0,218849.0,222316.0
61641,248,10027,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,695661.0,701900.0,712271.0,710671.0,715888.0,711625.0,704759.0,689958.0,665029.0,643922.0,624668.0,618534.0
62046,253,11236,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,525933.0,528352.0,529330.0,531569.0,532948.0,534199.0,535229.0,535891.0,537595.0,537651.0,538339.0,539464.0
62084,279,11372,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,393887.0,399548.0,400552.0,402226.0,401665.0,405518.0,407980.0,408544.0,407416.0,402795.0,400160.0,397616.0
62029,310,11218,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,611592.0,625334.0,638132.0,649534.0,648671.0,643314.0,638147.0,634642.0,637523.0,633045.0,627129.0,619950.0
62034,317,11223,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,772122.0,774475.0,776579.0,777071.0,777306.0,777357.0,779802.0,778720.0,776541.0,773992.0,772853.0,772951.0
61635,327,10021,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1136186.0,1130169.0,1133892.0,1128227.0,1125371.0,1114901.0,1122078.0,1119768.0,1121770.0,1104697.0,1111231.0,1111534.0
62036,376,11225,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,769662.0,776853.0,783546.0,787405.0,789274.0,783742.0,775102.0,764666.0,767110.0,770062.0,768763.0,762689.0
62019,376,11208,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,537730.0,539476.0,541538.0,544955.0,549303.0,550664.0,549164.0,545774.0,544769.0,546284.0,548017.0,552359.0
62004,393,11101,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,855326.0,858151.0,861830.0,863280.0,863001.0,862991.0,863015.0,861752.0,855014.0,848796.0,844481.0,845684.0
62015,416,11204,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,882275.0,884210.0,885758.0,884302.0,882869.0,878055.0,875515.0,870538.0,865360.0,863095.0,859381.0,858949.0
62024,418,11213,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,851813.0,848034.0,849326.0,852457.0,858053.0,855255.0,853481.0,844913.0,848198.0,848575.0,845763.0,841121.0
62030,427,11219,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,790967.0,794258.0,793288.0,791350.0,789406.0,788753.0,787213.0,778779.0,769919.0,764390.0,758668.0,753047.0
61646,441,10032,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,614368.0,626069.0,649044.0,671247.0,692626.0,700717.0,706970.0,694546.0,679144.0,650425.0,643170.0,634752.0
62080,496,11368,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,402174.0,403375.0,404629.0,404671.0,403554.0,403044.0,402701.0,402389.0,400417.0,399717.0,400292.0,404331.0
62014,501,11203,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,543571.0,547505.0,552155.0,557530.0,561877.0,565501.0,567040.0,568419.0,572574.0,577227.0,582229.0,586830.0
62031,510,11220,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,533420.0,533721.0,536993.0,537700.0,542118.0,542727.0,540960.0,536408.0,535426.0,533217.0,531371.0,530741.0
61645,514,10031,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,640029.0,629035.0,619460.0,610439.0,608136.0,608100.0,603890.0,602113.0,585912.0,570184.0,557095.0,556773.0
62027,516,11216,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1102005.0,1092569.0,1088925.0,1086925.0,1081361.0,1069895.0,1062402.0,1056926.0,1055602.0,1053065.0,1050314.0,1049931.0
62066,581,11354,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,415783.0,416490.0,416845.0,415624.0,414488.0,413581.0,413466.0,413955.0,413721.0,413320.0,413170.0,413599.0
61628,605,10014,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1374276.0,1345058.0,1332176.0,1307673.0,1270955.0,1236258.0,1232113.0,1228592.0,1231313.0,1222474.0,1222833.0,1215429.0
61791,656,10451,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,258443.0,269123.0,274100.0,280817.0,288936.0,295211.0,295261.0,296867.0,302247.0,304743.0,307121.0,305002.0
61806,700,10466,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,439269.0,442902.0,447610.0,451527.0,454136.0,457073.0,459768.0,461943.0,463328.0,465760.0,467463.0,471205.0
61800,712,10460,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,214988.0,215301.0,217025.0,219733.0,222259.0,226278.0,230054.0,232911.0,231873.0,231893.0,232741.0,235869.0
61650,727,10036,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,946227.0,941547.0,937630.0,928504.0,919421.0,911020.0,907804.0,904999.0,902211.0,894992.0,888425.0,881010.0
62086,732,11374,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,406454.0,410368.0,415579.0,415654.0,417397.0,414470.0,408779.0,402962.0,399600.0,398879.0,394662.0,391644.0
61812,791,10472,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,307840.0,311819.0,318847.0,325645.0,328217.0,331162.0,332208.0,334248.0,334893.0,337948.0,339194.0,343059.0
61813,792,10473,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,338393.0,341788.0,347145.0,352075.0,354846.0,355878.0,357577.0,360197.0,362114.0,364273.0,364836.0,367151.0
62021,820,11210,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,685253.0,688218.0,691539.0,691413.0,690306.0,689103.0,688389.0,687190.0,687748.0,690010.0,690998.0,694344.0
61647,822,10033,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,681745.0,671161.0,674248.0,663915.0,662326.0,652085.0,651673.0,646445.0,631895.0,612087.0,598660.0,591481.0
62120,858,11434,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,391455.0,394120.0,396087.0,397113.0,397194.0,396454.0,395915.0,396180.0,394834.0,393807.0,391016.0,390554.0
62035,924,11224,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,433817.0,436216.0,438625.0,441324.0,450252.0,459432.0,470580.0,466142.0,463129.0,454803.0,454164.0,447939.0
62179,947,11691,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,504028.0,508425.0,511270.0,513622.0,516296.0,519874.0,521176.0,521230.0,518635.0,519654.0,521163.0,523132.0
61782,959,10306,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,584914.0,584897.0,582274.0,580065.0,578503.0,578284.0,578619.0,578034.0,579071.0,577844.0,576242.0,574384.0
61624,990,10010,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,962157.0,965775.0,960835.0,951403.0,945976.0,935235.0,928630.0,921315.0,912914.0,907949.0,906055.0,916672.0
61809,1071,10469,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,485018.0,489069.0,494301.0,498667.0,501255.0,502447.0,503664.0,504121.0,503701.0,506421.0,507861.0,512201.0
61788,1078,10312,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,575977.0,575999.0,573701.0,571677.0,571056.0,571469.0,572435.0,571783.0,573370.0,572226.0,571587.0,569119.0
61801,1167,10461,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,490697.0,494843.0,499838.0,503961.0,505244.0,506088.0,508155.0,510018.0,511697.0,516983.0,519475.0,525207.0
61636,1179,10022,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1060276.0,1049949.0,1058944.0,1049719.0,1035383.0,1013722.0,1013905.0,1010067.0,1003376.0,991373.0,987016.0,1001251.0
62009,1182,11106,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,503624.0,508722.0,513215.0,512899.0,510095.0,508001.0,509481.0,513085.0,514383.0,514994.0,512481.0,511847.0
62033,1187,11222,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1054066.0,1052602.0,1053459.0,1051032.0,1052332.0,1049794.0,1048882.0,1045615.0,1047187.0,1045903.0,1040709.0,1036259.0
62118,1271,11432,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,637557.0,639936.0,641573.0,642140.0,642504.0,644029.0,644815.0,643759.0,638528.0,636580.0,635318.0,634687.0
61815,1310,10475,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,369910.0,373840.0,379361.0,384262.0,387595.0,388543.0,391418.0,393977.0,396843.0,399387.0,399916.0,401428.0
62028,1384,11217,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1150196.0,1151138.0,1155175.0,1153521.0,1152977.0,1152586.0,1151545.0,1146452.0,1144896.0,1138810.0,1120370.0,1101619.0
399545,1478,10065,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1306868.0,1294620.0,1296287.0,1298830.0,1303529.0,1307744.0,1314998.0,1316415.0,1309278.0,1301492.0,1310585.0,1328468.0
62016,1539,11205,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,806988.0,806249.0,809346.0,812090.0,814711.0,817579.0,819612.0,820396.0,818845.0,820393.0,812652.0,807728.0
61799,1574,10459,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,349434.0,350601.0,352531.0,355600.0,355288.0,357045.0,359570.0,363900.0,366434.0,369316.0,372797.0,379656.0
61654,1578,10040,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,576311.0,566829.0,561527.0,563386.0,565170.0,570106.0,570364.0,569739.0,560061.0,548937.0,535105.0,521869.0
61615,1588,10001,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1134461.0,1132005.0,1156342.0,1153644.0,1146143.0,1149311.0,1148296.0,1138328.0,1121336.0,1102131.0,1079431.0,1063286.0
62121,1713,11435,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,338708.0,339358.0,339964.0,340729.0,344256.0,348164.0,349848.0,350436.0,348452.0,347297.0,346117.0,344805.0
62058,1797,11249,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1233401.0,1233990.0,1238324.0,1235727.0,1240946.0,1242267.0,1245633.0,1246638.0,1240160.0,1240258.0,1234017.0,1237847.0
61648,1808,10034,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,443820.0,449750.0,456759.0,461199.0,461333.0,453887.0,452116.0,448353.0,443843.0,436209.0,433382.0,430002.0
61640,1957,10026,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,897518.0,895601.0,895632.0,892381.0,892221.0,887112.0,882057.0,874996.0,869363.0,864444.0,860947.0,858748.0
62047,2016,11237,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,850811.0,847766.0,848749.0,849405.0,846343.0,842000.0,846462.0,850885.0,851380.0,854934.0,853950.0,860162.0
62005,2054,11102,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,630721.0,631579.0,634715.0,633429.0,632613.0,629045.0,628617.0,628639.0,628148.0,626121.0,624330.0,623604.0
62006,2121,11103,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,722258.0,723933.0,726885.0,729759.0,729635.0,728031.0,726213.0,727647.0,729668.0,733342.0,733804.0,734212.0
61627,2135,10013,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,3068816.0,3058990.0,3042552.0,3021551.0,3001546.0,2996386.0,3018292.0,3026403.0,3015391.0,2995973.0,2986002.0,2968685.0
62041,2137,11231,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1366188.0,1364103.0,1365552.0,1365090.0,1364884.0,1361466.0,1358401.0,1351133.0,1349783.0,1345561.0,1339622.0,1333174.0
62077,2154,11365,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,703853.0,705130.0,707090.0,706785.0,706660.0,704787.0,703699.0,701205.0,697730.0,695269.0,693169.0,691778.0
62079,2222,11367,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,410853.0,411598.0,413230.0,413720.0,413369.0,412217.0,410888.0,410260.0,408410.0,407750.0,407941.0,408675.0
61649,2231,10035,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,740235.0,722728.0,703917.0,694233.0,694190.0,692203.0,685649.0,680855.0,679109.0,677951.0,668263.0,660876.0
